"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
11.,"Akkord AKD 61KB 61-Key Octave Electronic Keyboard with adapter- LCD Display| USB Input| Mic |Music Sheet Stand | 255 Rhythms | 255 Timbres | 24 Demos","B0D9M37QSL","https://www.amazon.in/dp/B0D9M37QSL?psc=1","https://m.media-amazon.com/images/I/71uFSlsEMiL._SX466_.jpg","AKKORD","3,999",143,0,50,"562,654.49",149,506,"N/A",875.55,1,4,92,7,5,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","88.40 x 14.60 x 39.40 cm",4.58,"N/A","Jul 17, 2024",,"No",19,"Cocoblu Retail"
12.,"Casio CTK-2550 61-Key Portable Keyboard, Black, Casio CTK2500 keyboard","B06XWS1LLD","https://www.amazon.in/dp/B06XWS1LLD?psc=1","https://m.media-amazon.com/images/I/51dQapPWgEL._SX522_.jpg","Casio","9,445",117,0,50,"1,122,808.94",70,526,"N/A","1,368.03",5,4.5,"4,133",7,4,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","99.10 x 13.20 x 35.80 cm",4.91,"N/A","Jul 11, 2025",,"No",7,"Cocoblu Retail"
13.,"GRAPHENE 37 Key Electronic Piano Keyboard Kids With Mic & One Side Speaker 8 Rhythms 8 Tons 6 Demos Song Record Finger Chord & Demo Modes Microphone USB Powered 2+ years Toys Boys Girls (Blue)","B0FY3YP2DC","https://www.amazon.in/dp/B0FY3YP2DC?psc=1","https://m.media-amazon.com/images/I/71RPbhq6eRL._SX466_.jpg","GRAPHENE",589.3,40,0,10,"31,000.57",192,530,"N/A","N/A",1,4,79,9,2,"Electronics Bazaar  Store","Musical Instruments","Standard Size","FBA","43.29 x 6.40 x 22.00 cm",0.68,"N/A","Jun 6, 2023",,"No",32,"Electronics Bazaar  Store"
14.,"Casio CT-S100 Casiotone 61-Key Portable Keyboard (Black)","B07ZTSYYX4","https://www.amazon.in/dp/B07ZTSYYX4?psc=1","https://m.media-amazon.com/images/I/61k0pRw50CL._SX569_.jpg","Casio","7,465",94,0,50,"709,635.58",56,550,"N/A","1,159.24",4,4.5,"2,186",12,21,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","98.00 x 13.00 x 31.40 cm",4.83,"N/A","Jul 11, 2025",,"No",7,"Cocoblu Retail"
15.,"Casio Casiotone CT-S1 61-key Touch Sensitive Portable Keyboard - WHITE","B091PCRRN1","https://www.amazon.in/dp/B091PCRRN1?psc=1","https://m.media-amazon.com/images/I/51lUYE9TpCL._SX425_.jpg","Casio","14,445",102,0,10,"1,555,441.93",70,567,"N/A","1,840.04",2,4.8,839,8,20,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","98.50 x 15.50 x 30.70 cm",6.7,"N/A","Aug 30, 2022",,"No",42,"Cocoblu Retail"
16.,"Akkord AKD 61KB 61-Key Octave Electronic Keyboard with adapter- LED Display | Mic |Music Sheet Stand | 255 Rhythms | 255 Timbres | 24 Demos","B0D9M49WL5","https://www.amazon.in/dp/B0D9M49WL5?psc=1","https://m.media-amazon.com/images/I/618HFDt5MwL._SX569_.jpg","AKKORD","3,749",73,0,50,"272,079.69",139,582,"N/A",768.09,1,4,93,7,1,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","88.60 x 14.40 x 39.20 cm",4.54,"N/A","Jul 17, 2024",,"No",19,"Cocoblu Retail"
17.,"Casio CT-X9000IN 61-Key Portable Keyboard, Black","B07GJT6XCN","https://www.amazon.in/dp/B07GJT6XCN?psc=1","https://m.media-amazon.com/images/I/81Lkj19YpgL._SX679_.jpg","Casio","23,968",77,0,40,"1,899,813.24",48,695,"N/A","2,825.93",7,4.4,"1,370",6,10,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","100.20 x 15.00 x 45.00 cm",10.34,"N/A","Jul 11, 2025",,"No",7,"Cocoblu Retail"
18.,"Yamaha PSR-I500 Portable Keyboard – 61 Keys, Indian & Western Tones, Built-in Rhythms, Songs & Lesson Function, Includes Power Adapter, Ideal for Learning & Performance","B07SVXTRDX","https://www.amazon.in/dp/B07SVXTRDX?psc=1","https://m.media-amazon.com/images/I/71JJOrdeWwS._SX425_.jpg","Yamaha","24,499",73,0,40,"1,768,939.4",168,709,"N/A","2,962.72",3,4.6,"1,576",11,12,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","100.00 x 21.20 x 40.40 cm",9.6,"N/A","Jul 25, 2025",,"No",7,"JuSt ShOp 24/7"
19.,"DOMENICO Electronic Digital Piano Keyboard 61 Keys- Multi-Function Portable Piano Keyboard Electronic Organ with Charging Function for Beginners- Chargeable With Piano Bag.","B09HKTGZ4P","https://www.amazon.in/dp/B09HKTGZ4P?psc=1","https://m.media-amazon.com/images/I/61yOKZYbdTL._SX466_.jpg","DOMENICO","2,099",223,0,30,"186,942.65",172,356,"N/A",355.09,1,3.5,"1,705",4,7,"esszee","Musical Instruments","Standard Size","FBA","3.86 x 24.38 x 18.44 cm",0.35,"N/A","Sep 30, 2021",,"No",53,"esszee"
20.,"Yamaha PSR-F52 Keyboard With Gig Bag; Stand; Dust Cover & Power Adapter Combo Pack.","B09HMV5PP4","https://www.amazon.in/dp/B09HMV5PP4?psc=1","https://m.media-amazon.com/images/I/51znsSjidLL._SX569_.jpg","Yamaha","9,520",101,0,50,"962,665.77",83,968,"N/A","1,529.09",4,4,117,8,4,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","104.39 x 19.30 x 41.15 cm",6.96,"N/A","Dec 12, 2020",,"No",62,"JuSt ShOp 24/7"
21.,"Yamaha PSR-F52 Digital Keyboard 61 Keys With Adapter & Blueberry Black Cover Bag","B07KW6N11C","https://www.amazon.in/dp/B07KW6N11C?psc=1","https://m.media-amazon.com/images/I/611seir6TYL._SX425_.jpg","Yamaha","8,800",51,0,40,"449,554.05",80,"1,129","N/A","1,393.96",4,4.3,221,6,2,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","100.00 x 22.20 x 30.00 cm",6.47,"N/A","Aug 11, 2025",,"No",6,"JuSt ShOp 24/7"
22.,"portable Electronic Keyboard Piano - 61 Keys Piano Keyboard for Beginners, with LCD Display & Microphone Digital Piano | Song Record, Finger Chord & Demo Modes | Gift Box Packaging","B0B4DQZG1S","https://www.amazon.in/dp/B0B4DQZG1S?psc=1","https://m.media-amazon.com/images/I/61L1cJsbAXL._SX569_.jpg","Jugutoz","1,549",10,0,20,"15,118.32",180,"1,253","N/A",422.35,1,3.6,185,5,9,"PS.Traders","Musical Instruments","Standard Size","FBA","23.00 x 66.00 x 8.00 cm",1.21,"N/A","Jun 17, 2022",,"No",44,"PS.Traders"
23.,"Yamaha PSR-E373 Digital Touch Sensitive Portable 61-Keys Keyboard With Keyboard Stand, Gig Bag, Dust Cover, & Power Adapter.","B08KTR7LJ5","https://www.amazon.in/dp/B08KTR7LJ5?psc=1","https://m.media-amazon.com/images/I/514G+9mEr9L._SX450_.jpg","Yamaha","16,999",42,0,30,"712,273.62",124,"1,258","N/A","N/A",1,4.2,378,6,5,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","99.20 x 22.00 x 45.30 cm",9.36,"N/A","Nov 20, 2020",,"No",63,"JuSt ShOp 24/7"
