"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
11.,"AHUJA AUD-98XLR Unidirectional Dynamic Microphone -Corded Mic","B08P5PTVB1","https://www.amazon.in/dp/B08P5PTVB1?psc=1","https://m.media-amazon.com/images/I/61ra1js8MtL._SX425_.jpg","Ahuja","1,380",223,0,100,"305,754.13",61,230,"N/A","N/A",7,4.3,214,2,9,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","24.40 x 7.90 x 11.80 cm",0.7,"N/A","Nov 26, 2020",,"No",63,"Cocoblu Retail"
12.,"Ahuja Karaoke Microphone Aud54","B00LMZWUTG","https://www.amazon.in/dp/B00LMZWUTG?psc=1","https://m.media-amazon.com/images/I/512DuVwKq-L._SX522_.jpg","Ahuja",657,185,0,100,"116,827.17",30,249,"N/A","N/A",2,3.8,"1,939",1,11,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","23.10 x 6.10 x 9.50 cm",0.22,"N/A","Oct 21, 2025",,"No",4,"Cocoblu Retail"
13.,"TONOR Dynamic Karaoke Microphone for Singing with 4.5m XLR Cable, Metal Handheld Mic Compatible with Karaoke Machine/Speaker/Amp/Mixer for Karaoke Singing, Speech, Wedding, Stage and Outdoor Activity","B01ISNU3X4","https://www.amazon.in/dp/B01ISNU3X4?psc=1","https://m.media-amazon.com/images/I/61jOuO132HL._SX569_.jpg","TONOR","1,799",198,0,100,"347,941.03",199,292,"N/A","N/A",2,4.2,"15,514",6,69,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","24.60 x 6.00 x 13.20 cm",0.64,"N/A","Aug 3, 2016",,"No",114,"Cocoblu Retail"
14.,"JTS TK-600 Cardioid Dynamic XLR Microphone Without Cable, Grey","B0725Y8LX8","https://www.amazon.in/dp/B0725Y8LX8?psc=1","https://m.media-amazon.com/images/I/41oWM9h4PAL._SX466_.jpg","JTS","2,299",163,0,100,"363,986.06",62,299,"N/A","N/A",2,4.1,"1,416",7,8,"VIBRATION","Musical Instruments","Standard Size","FBA","26.00 x 7.30 x 13.30 cm",0.6,"N/A","May 22, 2017",,"No",105,"VIBRATION"
15.,"MAONO Dynamic Microphone Wired for Singing, Corded Karaoke Mic with 9.8FT/3M XLR Cable, with On/Off Switch (AU-WDM01)","B07JGRL6KQ","https://www.amazon.in/dp/B07JGRL6KQ?psc=1","https://m.media-amazon.com/images/I/513u8awKkeL._SX569_.jpg","MAONO",879,151,0,100,"142,706.69",117,370,"N/A",184.49,1,3.9,"3,304",7,18,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","20.10 x 6.70 x 10.30 cm",0.36,"N/A","Oct 16, 2018",,"No",88,"Cocoblu Retail"
16.,"Fifine XLR/USB Dynamic Microphone for Podcast Recording, PC Computer Gaming Streaming Mic with RGB Light, Mute Button, Headphones Jack, Desktop Stand, Vocal Mic for Singing YouTube-AmpliGame AM8","B0BMFQP2ZZ","https://www.amazon.in/dp/B0BMFQP2ZZ?psc=1","https://m.media-amazon.com/images/I/71k6li+9vFL._SY355_.jpg","FIFINE","5,290",87,0,50,"616,033.62",194,381,"N/A",867.18,3,4.5,"9,954",9,277,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","26.20 x 8.60 x 12.90 cm",0.8,"N/A","Nov 19, 2022",,"No",39,"Cocoblu Retail"
17.,"MAONO Dynamic Microphone-XLR USB Podcast Recording Mic: for Vocal Recording, Content Creation, Home Studio, Voiceover, with 192kHz/24bit, Noise Reduction, Mic Gain, Monitoring, Mute (PD300X) Black","B0FJF1Q9Z5","https://www.amazon.in/dp/B0FJF1Q9Z5?psc=1","https://m.media-amazon.com/images/I/71e3UYfMEML._SX450_.jpg","MAONO","7,299",100,0,40,"763,248.55",196,455,"N/A","N/A",1,4.5,224,9,17,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","18.70 x 12.40 x 15.70 cm",0.8,"N/A","Jul 22, 2025",,"No",7,"Cocoblu Retail"
18.,"Fifine Technology Karaoke Microphone, Fifine Dynamic Vocal Microphone for Speaker, Wired Handheld Mic with On/Off Switch and14.8ft Detachable Cable.(K6)","B07GQ4S6MN","https://www.amazon.in/dp/B07GQ4S6MN?psc=1","https://m.media-amazon.com/images/I/61XZgWJwg0L._SX522_.jpg","FIFINE","1,359",90,0,50,"123,783.8",152,464,"N/A",358.11,3,4.1,"7,150",9,35,"#MUSIC ZONE","Musical Instruments","Standard Size","FBA","23.50 x 6.40 x 12.50 cm",0.57,"N/A","Oct 14, 2018",,"No",88,"#MUSIC ZONE"
19.,"MAONO Dynamic Gaming Microphone: USB/XLR Podcast Mic with Software for Gamer-Podcast RGB PC Mic for Streaming Recording Studio YouTube Content Creation Online Chat PD100X","B0DPQFF99F","https://www.amazon.in/dp/B0DPQFF99F?psc=1","https://m.media-amazon.com/images/I/61JbRALDNGL._SY355_.jpg","MAONO","3,839",120,0,50,"512,478.94",170,481,"N/A",676.48,2,4.2,650,9,34,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","18.70 x 8.80 x 18.00 cm",0.67,"N/A","Apr 7, 2025",,"No",10,"Cocoblu Retail"
20.,"Audio Array AM-C3 XLR to TRS Dynamic Handheld Karaoke Microphone | Premium Metal Built with 3M Cable | Singing, Public Meetings, Studio Recording, Live Show, Party, Church, Wedding","B0B4G8ZB64","https://www.amazon.in/dp/B0B4G8ZB64?psc=1","https://m.media-amazon.com/images/I/61TT0bmiZqL._SX425_.jpg","Audio Array",905,75,0,30,"62,202.03",180,508,"N/A",209.78,3,4,249,8,8,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","24.50 x 5.80 x 13.10 cm",0.57,"N/A","Jun 18, 2022",,"No",44,"Cocoblu Retail"
21.,"Kadence K222 Wired Mini Dynamic Cardioid Microphone | Studio & Karaoke Mic for Vocal Clarity | Plug & Play Singing Mic","B0FRGGJZHG","https://www.amazon.in/dp/B0FRGGJZHG?psc=1","https://m.media-amazon.com/images/I/51LKXfZJoeL._SX569_.jpg","Kadence",649,74,0,40,"48,370.7",118,516,"N/A","N/A",1,4,21,6,1,"NoteKart","Musical Instruments","Standard Size","FBA","24.70 x 8.40 x 10.30 cm",0.38,"N/A","Sep 17, 2025",,"No",5,"NoteKart"
22.,"Kadence K111 Wired Dynamic Microphone | Cardioid Mic with 10FT Cable & 6.3mm Jack for Singing, Karaoke & Live Performance","B0FV3KRDHX","https://www.amazon.in/dp/B0FV3KRDHX?psc=1","https://m.media-amazon.com/images/I/61BWLipAMlL._SX679_.jpg","Kadence",199,59,0,30,"14,993.99",121,523,"N/A",141.53,1,3,5,6,0,"NoteKart","Musical Instruments","Standard Size","FBA","26.50 x 6.50 x 8.50 cm",0.32,"N/A","Oct 7, 2025",,"No",4,"NoteKart"
23.,"MAONO Dynamic Gaming Microphone: USB/XLR Podcast Mic with Boom Arm, Software, PC Mic for Gamer- Podcast Setup for Streaming, Recording Studio, YouTube Content Creation Online Chat-PD100XS","B0DQXTBZ6T","https://www.amazon.in/dp/B0DQXTBZ6T?psc=1","https://m.media-amazon.com/images/I/61VPoc5mUsL._SY450_.jpg","MAONO","4,319",118,0,50,"520,061.13",187,563,"N/A",757.67,2,4.4,791,9,49,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","42.29 x 8.30 x 18.20 cm",0.08,"N/A","Dec 19, 2024",,"No",14,"Cocoblu Retail"
24.,"FIFINE Dynamic Microphone, XLR/USB Podcast Recording for Vocal Streaming Voice-Over Gaming, Metal Mic with Mic Mute, Headphone Jack, Monitoring Volume Control, Windscreen-Amplitank K688 Grey","B0B8SNVK5K","https://www.amazon.in/dp/B0B8SNVK5K?psc=1","https://m.media-amazon.com/images/I/81nLaAZKKrL._SY450_.jpg","FIFINE","5,290",105,0,50,"557,261.37",190,572,"N/A",867.18,2,4.6,"3,774",9,85,"OriginShop","Musical Instruments","Standard Size","FBA","22.71 x 11.61 x 16.10 cm",0.58,"N/A","Aug 17, 2022",,"No",42,"OriginShop"
25.,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black","B0CQX3VB1R","https://www.amazon.in/dp/B0CQX3VB1R?psc=1","https://m.media-amazon.com/images/I/61Izk-jIQCL._SY450_.jpg","TONOR","1,899",102,0,50,"192,812.25",199,585,"N/A",476.59,1,4.6,153,7,1,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","40.29 x 10.40 x 14.20 cm",1.27,"N/A","Dec 7, 2024",,"No",14,"Cocoblu Retail"
26.,"MAONO USB Dynamic Microphone for Podcast: Podcast Recording Microphone Plug&Play for Recording, Streaming, VoiceOver, Voice Isolation Technology, Metal Mic, Works for Audio Interface Mixer (PD100U)","B0FH4S385W","https://www.amazon.in/dp/B0FH4S385W?psc=1","https://m.media-amazon.com/images/I/61yaensRexL._SY355_.jpg","MAONO","3,849",96,0,50,"379,771.57",197,660,"N/A",680.14,1,4.4,134,8,6,"DealTornado","Musical Instruments","Standard Size","FBA","22.30 x 10.30 x 10.40 cm",0.8,"N/A","Jul 9, 2025",,"No",7,"DealTornado"
27.,"FRONTECH Dynamic Microphone with 3m Cable| 6.5mm Jack | On/Off Switch - Durable Metal Net, Compatible with Karaoke Machines and Speakers, Ideal for Speech, Weddings (HF-0014, Black)","B0D8Q2P1WM","https://www.amazon.in/dp/B0D8Q2P1WM?psc=1","https://m.media-amazon.com/images/I/71CZq5EOPUL._SY450_.jpg","FRONTECH",600,37,0,"N/A","21,706.64",181,664,"N/A",247.8,1,3.7,136,6,19,"QUICK AND FAST SERVICES","Musical Instruments","Standard Size","FBA","22.00 x 6.20 x 6.60 cm",0.25,"N/A","Jul 3, 2024",,"No",19,"QUICK AND FAST SERVICES"
28.,"hayden BK-105 Dynamic Vocal Metal Microphone Compatible with Karaoke Machine/Speaker/Amp/Singing Speech (5mtr XLR Cable)","B0BNJ3P892","https://www.amazon.in/dp/B0BNJ3P892?psc=1","https://m.media-amazon.com/images/I/71Xo8DECRrL._SY355_.jpg","hayden","1,299",80,0,50,"102,431.58",120,751,"N/A",349.15,1,4.3,68,7,3,"HAYDEN AUDIO","Musical Instruments","Standard Size","FBA","26.40 x 8.40 x 16.60 cm",0.85,"N/A","Nov 28, 2022",,"No",39,"HAYDEN AUDIO"
29.,"SHURE SV100 VOCAL MICROPHONE","B07FZ6F9XX","https://www.amazon.in/dp/B07FZ6F9XX?psc=1","https://m.media-amazon.com/images/I/61E1Hbe3LyL._SX679_.jpg","Shure","2,098",43,0,20,"90,187",28,920,"N/A",450.5,4,4.2,662,3,5,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","25.80 x 8.40 x 12.80 cm",0.66,"N/A","Jul 28, 2018",,"No",91,"Cocoblu Retail"
