"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
11.,"Scalebee USB 2.0 Microphone MIC Audio Adapter for PC, Laptop Studio Speech Voice Recognition Mic Audio Adapter Computer Microphones Voice Tube Microphone","B0BVB2FG32","https://www.amazon.in/dp/B0BVB2FG32?psc=1","https://m.media-amazon.com/images/I/51km2kleJ9L._SX355_.jpg","Scalebee",379,91,0,50,"35,058.63",153,"12,201","N/A",152.85,1,3.7,28,8,0,"Technogazet","Electronics","Standard Size","FBA","10.80 x 1.30 x 9.00 cm",0.01,"N/A","Feb 9, 2023",,"No",36,"Technogazet"
12.,"Razer Seiren V3 Mini USB Microphone: Condenser Mic - Supercardioid Pickup Pattern - Tap-to-Mute Sensor with LED Indicator - Shock Absorber - Ultra Compact - PC, Discord, OBS Studio, XSplit - Black","B0CMTQPWQ8","https://www.amazon.in/dp/B0CMTQPWQ8?psc=1","https://m.media-amazon.com/images/I/61YoVaG-ShL._SY450_.jpg","Razer","3,509",61,0,50,"218,302.77",196,"3,977","N/A",884.45,1,4.5,521,9,31,"Clicktech Retail Private Ltd","Computers & Accessories","Standard Size","FBA","18.90 x 6.90 x 17.90 cm",0.44,"N/A","Mar 15, 2024",,"No",23,"Clicktech Retail Private Ltd"
13.,"Audio Array AM-W45 Wireless Conference Microphone with Speaker | Bluetooth, USB & 4 Mics | 360° Pickup Upto 4M | Noise Reduction & Enhanced Voice | Portable Speakerphone for Video Calls/Zoom Meeting","B0CKHVHVQ1","https://www.amazon.in/dp/B0CKHVHVQ1?psc=1","https://m.media-amazon.com/images/I/61dXtGpXiHL._SX569_.jpg","Audio Array","5,099",76,0,50,"385,030.48",198,"4,192","N/A","N/A",3,3.8,195,9,3,"Cocoblu Retail","Computers & Accessories","Standard Size","FBA","18.21 x 6.40 x 16.79 cm",0.55,"N/A","Oct 5, 2023",,"No",28,"Cocoblu Retail"
14.,"Robocraze USB Microphone for Raspberry Pi | Flexible Microphone for Raspberry Pi | Stylish Mic for Raspberry Pi- (Available in White and Black Colour)","B08F77B3YN","https://www.amazon.in/dp/B08F77B3YN?psc=1","https://m.media-amazon.com/images/I/61hIDo7x+WL._SX385_.jpg","Robocraze",285,26,0,20,"7,957.43",150,"4,228","N/A",127.44,2,3.4,32,7,0,"Clicktech Retail Private Ltd","Computers & Accessories","Standard Size","FBA","15.80 x 6.90 x 9.40 cm",0.07,"N/A","Aug 4, 2020",,"No",66,"Clicktech Retail Private Ltd"
15.,"USB Mini Microphone for PC/Laptop/Raspberry Pi, Plug and Play, 360° Omnidirectional, Noise Cancelling, Ultra Compact","B0GDV6S5X2","https://www.amazon.in/dp/B0GDV6S5X2?psc=1","https://m.media-amazon.com/images/I/51D8jBLE6gL._SX522_.jpg","Redbek",299,44,0,30,"13,004.25",116,"13,834","N/A",162.72,1,5,5,8,1,"Worldbuy India","Electronics","Standard Size","FBA","10.50 x 1.10 x 9.10 cm",0.01,"N/A","Oct 13, 2023",,"No",28,"Worldbuy India"
16.,"FIFINE A6T Streaming Gaming USB Microphone Kit, PC Condenser RGB Mic on PS4/PS5, Plug and Play for Music Recording, Online Game, Discord, Twitch, with Pop Filter, Shock Mount-White","B09XKD3H6C","https://www.amazon.in/dp/B09XKD3H6C?psc=1","https://m.media-amazon.com/images/I/71CKdnpt2LL._SX425_.jpg","FIFINE","3,290",44,0,30,"146,494.72",180,"4,770","N/A",890.07,2,4.6,"1,253",7,5,"Cocoblu Retail","Computers & Accessories","Standard Size","FBA","42.29 x 10.39 x 15.80 cm",0.96,"N/A","Apr 23, 2022",,"No",46,"Cocoblu Retail"
17.,"USB Conference Room Microphone, 360° Omnidirectional Pickup Upto 10 Feet, Easy Plug & Play, One Key Mute, Windows Mac Compatible use to Call, Record, Podcast & Meetings (Button Mute)","B0B82JZ24F","https://www.amazon.in/dp/B0B82JZ24F?psc=1","https://m.media-amazon.com/images/I/61+k46rh7zL._SX569_.jpg","The AutoStory","2,495",53,0,"N/A","135,679.1",182,"17,596","N/A",480.79,1,3.8,72,9,2,"The AutoStory","Electronics","Standard Size","FBA","12.20 x 4.70 x 11.50 cm",0.25,"N/A","Jun 10, 2022",,"No",44,"The AutoStory"
18.,"MAONO AU-PM360TR Condenser Microphone for Youtubers, Vlogging, Singing, Podcasting, with Tripod Stand and Mic Gain","B09LCL456X","https://www.amazon.in/dp/B09LCL456X?psc=1","https://m.media-amazon.com/images/I/51jDu-gKWuL._SY355_.jpg","MAONO","1,864",63,0,30,"118,126.76",114,866,"N/A","N/A",1,3.7,245,7,0,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","24.50 x 6.60 x 13.60 cm",0.48,"N/A","Nov 9, 2021",,"No",51,"Cocoblu Retail"
19.,"HyperX QuadCast 2-USB Microphone for Gaming, Streaming and Podcasting, On-Board Controls, LED Lighting, Quick Release Shock Mount and Built-in Arm/Stand Mount, PC, Mac, PS5, PS4, USB-C-Black.","B0D9MCK4R8","https://www.amazon.in/dp/B0D9MCK4R8?psc=1","https://m.media-amazon.com/images/I/71qTtU45xSL._SY355_.jpg","HyperX","7,999",26,0,"N/A","226,736.41",191,"5,840","N/A","1,834.7",1,4.7,587,10,41,"Clicktech Retail Private Ltd","Computers & Accessories","Standard Size","FBA","26.80 x 11.71 x 15.70 cm",1.27,"N/A","Sep 5, 2024",,"No",17,"Clicktech Retail Private Ltd"
20.,"SHOPEE Noise Cancelling USB Microphone 360 Degree Rotatable Laptop Microphone Noise Reduction for Microphone Computer, Laptop, Desktop Plug and Play Mic Record Games Singing Talking Karaoke","B0FRNSF46B","https://www.amazon.in/dp/B0FRNSF46B?psc=1","https://m.media-amazon.com/images/I/41lJQcHl+AL.jpg","SHOPEE","N/A",43,0,"N/A","21,265.38",189,"23,230","N/A","N/A",1,5,1,9,0,,"Electronics","Standard Size","FBA","17.80 x 8.00 x 13.10 cm",0.14,"N/A","Apr 29, 2024",,"No",22,
