"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
24.,"Edifier R1280T Powered Bookshelf Speakers 2.0 - 42 Watts (Black)","B0CSP49G2B","https://www.amazon.in/dp/B0CSP49G2B?psc=1","https://m.media-amazon.com/images/I/81YBoRTFXpL._SX569_.jpg","Edifier","10,990",12,0,"N/A","128,870.38",64,"100,119","N/A","2,205.36",1,4.6,199,6,8,"Edifier online store","Electronics","Standard Size","FBA","43.69 x 18.69 x 30.71 cm",5.87,"N/A","Sep 21, 2024",,"No",17,"Edifier online store"
25.,"Polk Audio T15 100 Watt 5.1 Channel Wired Bookshelf Speaker with Dolby (Black)","B002RJLHB8","https://www.amazon.in/dp/B002RJLHB8?psc=1","https://m.media-amazon.com/images/I/71Xjt2R3+mL._SX466_.jpg","Polk Audio","N/A",21,0,"N/A","316,928.74",78,"71,252","N/A","N/A",1,4.5,"10,722",8,13,,"Electronics","Standard Size","FBA","49.29 x 27.60 x 46.10 cm",7.7,"N/A","Aug 18, 2012",,"No",162,
26.,"Edifier P12 Passive Bookshelf Speakers - 2-Way Speakers with Built-in Wall-Mount Bracket - Wood Color - Brown, Auxiliary","B07DM7F15C","https://www.amazon.in/dp/B07DM7F15C?psc=1","https://m.media-amazon.com/images/I/810KuDTVu-L._SX569_.jpg","Edifier","9,490",5,0,"N/A","48,227.77",120,"123,230","N/A","1,957.39",1,4.7,"1,601",8,12,"Atlantic Shoppe","Electronics","Standard Size","FBA","44.20 x 18.90 x 32.99 cm",5.18,"N/A","Jul 19, 2018",,"No",91,"Atlantic Shoppe"
27.,"Polk Audio Signature Elite ES20 Bookshelf Speaker, 150w Compatible, 1"" Tweeter & 6.5"" Woofer (Pair) Black","B09B7XF3Z9","https://www.amazon.in/dp/B09B7XF3Z9?psc=1","https://m.media-amazon.com/images/I/71Tdwdb-X5L._SX466_.jpg","Polk Audio","48,000",5,0,"N/A","246,920.45",105,"164,892","N/A","N/A",1,4.7,968,8,14,,"Electronics","Standard Size","MFN","59.00 x 46.00 x 47.60 cm",19.74,"N/A","Aug 24, 2021",,"No",54,
28.,"Pioneer DJ DM-50D 5"" Active Monitor Speakers | Class D Amp, 2 DSP Modes, RCA/TRS Inputs, Front Headphone Jack | DJ & Music Production Monitors","B09KZ61V6G","https://www.amazon.in/dp/B09KZ61V6G?psc=1","https://m.media-amazon.com/images/I/71Pnyp1UcjL._SY450_.jpg","Pioneer DJ","23,999",8,0,"N/A","194,259.12",142,"165,825","N/A","3,634.96",2,4.6,257,31,4,"Cocoblu Retail","Electronics","Standard Size","FBA","45.72 x 32.39 x 38.74 cm",9.07,"N/A","Jul 24, 2023",,"No",31,"Cocoblu Retail"
29.,"Micca MB42X G2 Passive Bookshelf Speakers for Home Theater Surround Sound, Stereo, and Passive Near Field Monitor, 2-Way (Black, Pair)","B0CGBKWBGM","https://www.amazon.in/dp/B0CGBKWBGM?psc=1","https://m.media-amazon.com/images/I/91Dv75SptqL._SX425_.jpg","micca","N/A",6,0,"N/A","78,853.37",134,"167,940","N/A","N/A",1,4.5,228,8,11,,"Electronics","Standard Size","FBA","42.80 x 19.71 x 28.60 cm",5.12,"N/A","Dec 21, 2024",,"No",14,
30.,"ZEBRONICS S990 Portable Multimedia Speaker suitable for Laptop & Desktop (2.0 powered with AUX)","B01N9E623W","https://www.amazon.in/dp/B01N9E623W?psc=1","https://m.media-amazon.com/images/I/91coecm4muL._SX569_.jpg","ZEBRONICS","N/A",0,0,"N/A","N/A",95,"172,485","N/A","N/A",1,3.8,"3,769",6,2,,"Electronics","Standard Size","FBA","16.00 x 10.90 x 15.50 cm",0.67,"N/A","Dec 5, 2016",,"No",110,
31.,"Edifier S350DB Bookshelf Speaker and Subwoofer 2.1 Speaker System Bluetooth v5.1 aptX Wireless Sound for Computer Rooms, Living Rooms and Dens","B077Y6PHKQ","https://www.amazon.in/dp/B077Y6PHKQ?psc=1","https://m.media-amazon.com/images/I/519UyidKQKL._SX466_.jpg","Edifier","43,490",7,0,"N/A","301,717.42",142,"179,741","N/A","7,899.63",2,4.4,"1,504",7,3,"Clicktech Retail Private Ltd","Electronics","Standard Size","FBA","63.00 x 38.00 x 39.00 cm",20.35,"N/A","Dec 14, 2017",,"No",98,"Clicktech Retail Private Ltd"
32.,"Pioneer DJ DM-40D 4-Inch Desktop Active Monitor Speakers | Class D Amp, DJ/Production Sound Modes, Bluetooth Connectivity, RCA & Mini Jack Inputs | Studio & DJ Setup | White","B0B248KQKP","https://www.amazon.in/dp/B0B248KQKP?psc=1","https://m.media-amazon.com/images/I/81e8g32AyCL._SX522_.jpg","Pioneer DJ","N/A",15,0,"N/A","271,513.69",173,"195,759","N/A","N/A",1,4.5,59,3,1,,"Electronics","Standard Size","MFN","39.37 x 27.94 x 34.29 cm",6.49,"N/A","Jan 30, 2024",,"No",25,
33.,"ELAC Debut 2.0 B5.2 Bookshelf Speakers","B07B4Q5588","https://www.amazon.in/dp/B07B4Q5588?psc=1","https://m.media-amazon.com/images/I/71yNmd1xbDL._SY450_.jpg","Elac","28,900",5,0,"N/A","132,239.17",38,"200,193","N/A","5,489.36",1,4.7,651,5,0,"AV Home Audio","Electronics","Standard Size","FBA","50.80 x 41.91 x 48.01 cm",14.65,"N/A","Mar 6, 2018",,"No",95,"AV Home Audio"
