"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
36.,"8 Pcs Power Drill Scrubber Brush Set, Drill Brush Attachment Set | Multipurpose Drill Brushes for Cleaning Bathroom, Kitchen, Pool, Flooring and Car","B0DF4YJ37N","https://www.amazon.in/dp/B0DF4YJ37N?psc=1","https://m.media-amazon.com/images/I/71AEZ0F8iKL._SY450_.jpg","GLNRM",349,"N/A",0,50,"N/A",148,"3,601","N/A","N/A",1,3.8,79,"N/A","N/A","SWAR ENTERPRICE","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","SWAR ENTERPRICE"
37.,"Electric Spin Scrubber, Cordless Cleaning Brush, Shower Scrubber with 7 Replaceable Brush, 3 Adjustable Size, 2 Speeds for Bathroom Shower Bathtub Glass Car(White)","B0FQ2T84X3","https://www.amazon.in/dp/B0FQ2T84X3?psc=1","https://m.media-amazon.com/images/I/71p83MyQ71L._SX466_.jpg","HKFIF",774,"N/A",0,"N/A","N/A",163,"3,628","N/A","N/A",4,4.4,55,"N/A","N/A","LEOTER","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","LEOTER"
38.,"Magic Eraser Sponge for Wall - Premium Magic Sponge, Super Scrub Sponge for Effortless Wall Cleaning, Durable Multi-Purpose Erasers for Home, Office, and More (4)","B0GDTSN2K5","https://www.amazon.in/dp/B0GDTSN2K5?psc=1","https://m.media-amazon.com/images/I/61IhD-RmY0L._SX466_.jpg","Baitahaus",189,"N/A",0,"N/A","N/A",162,"2,016","N/A","N/A",1,4.2,14,"N/A","N/A","Tapan Enterprise","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Tapan Enterprise"
39.,"AKSH Magic Eraser Cleaning Sponges, Non-Scratch Scrubber for Kitchen, Bathroom, Wall, Furniture, 4-Pack","B0FR54HSYG","https://www.amazon.in/dp/B0FR54HSYG?psc=1","https://m.media-amazon.com/images/I/51ctZUIM6dL._SX425_.jpg","AKSH",175,"N/A",0,50,"N/A",103,"3,827","N/A","N/A",2,4,8,"N/A","N/A","DG Tool Master","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","DG Tool Master"
40.,"Kohler Cleaning Solution","B07G62BQC4","https://www.amazon.in/dp/B07G62BQC4?psc=1","https://m.media-amazon.com/images/I/414cHT0utBL._SX569_.jpg","Kohler",679,"N/A",0,100,"N/A",24,"3,830","N/A","N/A",1,3.7,50,"N/A","N/A","Kohler India","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Kohler India"
41.,"Holikme 9-Piece Drill Brush Attachments Set, Power Scrubber With Extend Long Attachment, Shower Scrubber, Cleaning Supplies for Bathtub, Bathroom, Kitchen, Yellow","B0CGTWPZ6B","https://www.amazon.in/dp/B0CGTWPZ6B?psc=1","https://m.media-amazon.com/images/I/81NIhJcUxvL._SY450_.jpg","Holikme",664,"N/A",0,50,"N/A",162,"3,845","N/A","N/A",1,4.4,992,"N/A","N/A","SWAR ENTERPRICE","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","SWAR ENTERPRICE"
42.,"ZUMIE 10 Pcs Power Drill Scrubber Brush - Power Scrub Pads Drill Attachment Set, Power Scrubber Cleaning for Bathroom, Floor, Tile Scrubber Scouring Pads Cleaning Kit (Model 4), Assorted","B0DSG3P23T","https://www.amazon.in/dp/B0DSG3P23T?psc=1","https://m.media-amazon.com/images/I/61hl6AaZSRL._SX355_.jpg","ZUMIE",649,"N/A",0,50,"N/A",186,"4,227","N/A","N/A",1,4,110,"N/A","N/A","ZUMIE","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ZUMIE"
43.,"Goodscity Electric Ultra Flexi Spin Scrubber, Cordless Cleaning Brush for Home, Kitchen, Bathroom, Window, Tiles, Car| 4 Angles| Adjustable SS Handle |Type-C Charging | Grey|GC-231","B0FD438R9B","https://www.amazon.in/dp/B0FD438R9B?psc=1","https://m.media-amazon.com/images/I/61HMJpOk8bL._SX466_.jpg","GOODSCITY","2,699","N/A",0,100,"N/A",180,"4,318","N/A","N/A",2,4.3,44,"N/A","N/A","GOODSCITY","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","GOODSCITY"
44.,"3-in-1 Bathroom Cleaning Brush with Wiper - Long Handle 180° Rotate Toilet Brush, Tiles Cleaning, Floor Scrub for Kitchen and Bathroom Accessories (New Orange 3 in 1 Brush)","B0GF1FWFND","https://www.amazon.in/dp/B0GF1FWFND?psc=1","https://m.media-amazon.com/images/I/51iliv8XOpL._SX569_.jpg","Bonsenkitchen",329,"N/A",0,50,"N/A",172,"4,475","N/A","N/A",2,4.1,87,"N/A","N/A","MARUTI ENTERPRISE 2","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","MARUTI ENTERPRISE 2"
45.,"BUILDSKILL 8 in 1 Electric Spin Scrubber with LED Display | IPX6 Waterproof | 3 Speeds | 4 Angles | Telescopic SS Handle | 2.5Ah | C-Type | Tiles, Slabs, Windows & Bathroom Cleaning Brush Electric","B0F7HDG2V6","https://www.amazon.in/dp/B0F7HDG2V6?psc=1","https://m.media-amazon.com/images/I/71PF-ejTR0L._SY450_.jpg","BUILDSKILL","1,999","N/A",0,100,"N/A",196,"4,752","N/A","N/A",1,3.8,208,"N/A","N/A","Clicktech Retail Private Ltd","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
