"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
1.,"Bergmann Typhoon Digital Heavy-Duty Metal Tyre Inflator with Auto Cut-Off & LED Light (BCT-150D), 35 Liters_Per_Minute, Wine Red","B0877GBDQD","https://www.amazon.in/dp/B0877GBDQD?psc=1","https://m.media-amazon.com/images/I/819Gt9Act8L._SX679_.jpg","Bergmann","2,699","N/A",0,"1,000","N/A",128,42,"N/A","N/A",4,4.2,"22,020","N/A","N/A","Autodrome","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Autodrome"
2.,"AGARO Galaxy Cordless Tyre inflator, for Cars & Bikes, up to 150 PSI, 2X2000 mAh Battery, Power Bank, LED Flash Light, Rechargeable Type C Port, Digital Display, Multiple Nozzles, Plastic","B0CGVLDLS8","https://www.amazon.in/dp/B0CGVLDLS8?psc=1","https://m.media-amazon.com/images/I/71UuKbBTMoL._SX466_.jpg","AGARO","1,999","N/A",0,"2,000","N/A",187,54,"N/A","N/A",1,4.2,"3,140","N/A","N/A","ETrade Online","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
3.,"Amazon Basics Portable DC Digital Tyre Inflator 12V, 150 PSI with Digital Pressure Gauge and LED Light","B0BTDDVB67","https://www.amazon.in/dp/B0BTDDVB67?psc=1","https://m.media-amazon.com/images/I/61MDYqBe4iL._SX679_.jpg","amazon basics",995.3,"N/A",0,"1,000","N/A",102,57,"N/A","N/A",1,4,"17,760","N/A","N/A","ETrade Online","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
4.,"Lyrovo 160 PSI Double Cylinder Portable Foot Pump Air Tyre Inflator for car Bike and Cycle, Red","B08LQ29TLV","https://www.amazon.in/dp/B08LQ29TLV?psc=1","https://m.media-amazon.com/images/I/714fdTDig9L._SX466_.jpg","Lyrovo",859,"N/A",0,"1,000","N/A",95,61,"N/A","N/A",2,4.2,"6,428","N/A","N/A","iVOLER","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","iVOLER"
5.,"Portable High Pressure Foot Air Pump with Heavy Compressor Cylinder & Pressure Gauge for Bicycle, Car, Motorbike, Football, and Tubeless Tyres | Durable Floor Cycle Pump – Black","B0FZC6Q5W8","https://www.amazon.in/dp/B0FZC6Q5W8?psc=1","https://m.media-amazon.com/images/I/6122g5b7FBL._SX679_.jpg","HNY Bag",289,"N/A",0,"1,000","N/A",177,106,"N/A","N/A",1,4.1,345,"N/A","N/A","MOLA-MA ENTERPRISES","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","MOLA-MA ENTERPRISES"
6.,"UN1QUE Tyre Inflator for Car, 150PSI Car Air Pump, 12V DC Portable Air Compressor for Tyre, Fast Inflation Speed Inflator Pump with LED Light","B0F6MLBYNF","https://www.amazon.in/dp/B0F6MLBYNF?psc=1","https://m.media-amazon.com/images/I/71BVH9OcBsL._SY450_.jpg","UN1QUE",946,"N/A",0,"1,000","N/A",141,113,"N/A","N/A",1,4.2,"1,521","N/A","N/A","Clicktech Retail Private Ltd","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
7.,"Portronics Vayu 3.0 tyre Inflator with 150 PSI Pressure, 4000 mAh Battery, Digital Display, Pressure Detection, Air Pump Compressor for Cars, Bikes, Bicycles & Balls(Black)","B0D83M6FNG","https://www.amazon.in/dp/B0D83M6FNG?psc=1","https://m.media-amazon.com/images/I/715WjbLrzIL._SX466_.jpg","Portronics","1,549","N/A",0,"2,000","N/A",172,115,"N/A","N/A",3,4,"1,697","N/A","N/A","Clicktech Retail Private Ltd","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
8.,"Portronics Vayu 9.0 Portable & Rechargeable Tyre Inflator with 2-in-1 Cordless & Corded Modes, 3×2000 mAh Battery, LED Display, Auto Shut-Off, Type-C Fast Charging, 150 PSI for Car, Bike & Sports Balls","B0FW4WKL5X","https://www.amazon.in/dp/B0FW4WKL5X?psc=1","https://m.media-amazon.com/images/I/61uZdQ73OvL._SY450_.jpg","Portronics","1,998","N/A",0,50,"N/A",201,182,"N/A","N/A",2,4.3,469,"N/A","N/A","ETrade Online","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
9.,"Electric Car Air Compressor with Pressure Gauge, 12V DC Portable Tyre Inflator Air Pump for Car, Trucks, Bus, Bike, Auto & Van, High Pressure Portable Air Compressor for Bike (SILVER)","B0GK1F5Y6R","https://www.amazon.in/dp/B0GK1F5Y6R?psc=1","https://m.media-amazon.com/images/I/51yDikVA7pL._SX425_.jpg","WEYLYN",799,"N/A",0,300,"N/A",183,182,"N/A","N/A",1,5,15,"N/A","N/A","Weylyn.","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Weylyn."
10.,"Qubo Digital Tyre Inflator MAX by Hero Group | 5200 mAh Battery+12V Port | 150 PSI | Quick Inflation | Digital Display | 5 Air Fill Modes | Auto Cut-Off | Multi-Nozzle Compatible | Emergency Light","B0D37XX7W6","https://www.amazon.in/dp/B0D37XX7W6?psc=1","https://m.media-amazon.com/images/I/51EXk-CsrEL._SY450_.jpg","Qubo","2,990","N/A",0,600,"N/A",196,237,"N/A","N/A",1,4.1,"6,059","N/A","N/A","ETrade Online","Car & Motorbike","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
