"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
1.,"CARESMITH Charge Go Massage Gun | Body Massager for Pain Relief | Massage Gun for Back Leg & Full Body | 4 Specialized Heads For Full Body Pain Relief","B0DQ1BX28X","https://www.amazon.in/dp/B0DQ1BX28X?psc=1","https://m.media-amazon.com/images/I/71Yju2RgxXL._SY550_.jpg","CARESMITH",899,"N/A",0,"7,000","N/A",150,114,"N/A","N/A",2,4.2,"2,549","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
2.,"Cult Impact Deep tissue massage gun, 3000mAh battery, 6-speed intensity, Silicone round head, Full body gun massager.","B0DPXGGK9B","https://www.amazon.in/dp/B0DPXGGK9B?psc=1","https://m.media-amazon.com/images/I/41UQbuHqPcL._SX569_.jpg","CULT",999,"N/A",0,"9,000","N/A",117,141,"N/A","N/A",1,4.1,"1,515","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
3.,"Caresmith Revive Scalp Massager | 96 Silicon Kneading Points with Detachable Heads | Scalp, Body & Head Massager for Hair Growth | Stress Relief (Green)","B09ZV233RH","https://www.amazon.in/dp/B09ZV233RH?psc=1","https://m.media-amazon.com/images/I/61QiQ0Df23L._SX425_.jpg","CARESMITH",999,"N/A",0,"5,000","N/A",152,300,"N/A","N/A",2,4,"2,424","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
4.,"Dr Physio USA Dynamo 1034 Percussion Gun Massager for Full Body Pain Relief, Rechargeable Cordless Deep Tissue Massage Machine for Legs & Arms, Use at Home, Gym & During Travel","B0D6BHGMD9","https://www.amazon.in/dp/B0D6BHGMD9?psc=1","https://m.media-amazon.com/images/I/61eNXxiAdoL._SX569_.jpg","Dr Physio",982,"N/A",0,"3,000","N/A",176,432,"N/A","N/A",2,4.1,"3,088","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
5.,"Lifelong Percussion Massage Gun for Pain Relief | Cordless Handheld Ultra-Lightweight Deep Tissue Massager | 6 Speeds, 7 Heads | Quiet Operation for Neck, Back, Shoulders, Arms & Feet | LLGM109, Black","B0C9DX5RFY","https://www.amazon.in/dp/B0C9DX5RFY?psc=1","https://m.media-amazon.com/images/I/51djzsG+dqL._SY450_.jpg","Lifelong",949,"N/A",0,"2,000","N/A",200,599,"N/A","N/A",1,3.9,"4,416","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
6.,"Head Massager For Scalp, Scalp Massage, Electric Scalp Massager, Hair Massager For Hair Growth, Body Massager | | MULTICOLOUR","B0DX7HFKW1","https://www.amazon.in/dp/B0DX7HFKW1?psc=1","https://m.media-amazon.com/images/I/51DUUXE-+QL._SX425_.jpg","JustLatest",499,"N/A",0,"3,000","N/A",125,640,"N/A","N/A",3,4.4,382,"N/A","N/A","Just Latest","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Just Latest"
7.,"AGARO Galaxy Gun Massager, 4 Heads, 6 Speed, Rechargeable, Handheld, Percussion Muscle Massager for Full Body Relief, Muscle Relaxation of Neck, Shoulder, Back, Foot for Men & Women, Black.","B0C7WB69KN","https://www.amazon.in/dp/B0C7WB69KN?psc=1","https://m.media-amazon.com/images/I/61g80s6LZLL._SY450_.jpg","AGARO","1,599","N/A",0,"2,000","N/A",189,651,"N/A","N/A",2,4.2,"2,436","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
8.,"AGARO Scalp Massager, Stress Relief & Relaxation, Handheld & Portable, Rechargeable Electric Head Kneading Massager, 3 Speed Modes, Head Scratcher Massager for Hair Growth, Deep Clean, SM3675, White","B0CN3FXH55","https://www.amazon.in/dp/B0CN3FXH55?psc=1","https://m.media-amazon.com/images/I/71otwFwpvQL._SX569_.jpg","AGARO","1,079","N/A",0,"2,000","N/A",198,661,"N/A","N/A",4,3.9,"2,376","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
9.,"AGARO Atom Plus Electric Handheld Full Body Massager, 4 Massage Heads, Mesh Cover, Variable Speed Settings for Muscle Relief and Relaxation, Back, Leg & Foot (Black)","B0F3X6MR5M","https://www.amazon.in/dp/B0F3X6MR5M?psc=1","https://m.media-amazon.com/images/I/71V4InaQpNL._SX466_.jpg","AGARO",939,"N/A",0,"2,000","N/A",165,819,"N/A","N/A",1,4.1,"28,232","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
10.,"Lifelong Full Body Massager Machine for Pain Relief | Body & Back Pain Relief Product | Handheld Electric Manipol Mini Massager | 5-Speed Settings | Best Gift for Women & Men (LLM270, Brown)","B08CDZ3M5K","https://www.amazon.in/dp/B08CDZ3M5K?psc=1","https://m.media-amazon.com/images/I/51eYW2ilXcL._SY450_.jpg","Lifelong",799,"N/A",0,"1,000","N/A",190,"1,143","N/A","N/A",1,4.2,"22,201","N/A","N/A","Electronics Bazaar  Store","Health & Personal Care","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Electronics Bazaar  Store"
