"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
1.,"SEZNIK Vacuum Cleaner for Home Use Wet and Dry | Floor Mopping & Wet Spills + Dry Vacuuming | Turbo Sweep 3-in-1 Handheld Vacuum Cleaner | Corded, 600W, 20kpa Suction | 200ml Water Tank (SZ-V07)","B0D8G9J1P5","https://www.amazon.in/dp/B0D8G9J1P5?psc=1","https://m.media-amazon.com/images/I/819Jw6LziOL._SX679_.jpg","SEZNIK","3,992.99","N/A",0,"4,000","N/A",194,63,"N/A","N/A",1,4.6,"3,514","N/A","N/A","Seznik Lifestyle","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Seznik Lifestyle"
2.,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, for Home Use, Dry Vacuuming, 6.5 kPa Suction Power, Lightweight, Lightweight & Durable Body, Small/Mini Size (Black)","B07SRM58TP","https://www.amazon.in/dp/B07SRM58TP?psc=1","https://m.media-amazon.com/images/I/61R+7C3ID9L._SX466_.jpg","AGARO","1,679","N/A",0,"4,000","N/A",163,236,"N/A","N/A",3,4,"18,971","N/A","N/A","Online_megastore","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Online_megastore"
3.,"AGARO Regal Plus Upright Vacuum Cleaner, 2-in-1, Handheld & Stick, Dry Vacuuming, for Home Use, 800 Watts, 6.5 kPa Suction Power, Bagless, Black","B08WXPJKWY","https://www.amazon.in/dp/B08WXPJKWY?psc=1","https://m.media-amazon.com/images/I/61NgB98ez7L._SX679_.jpg","AGARO","2,179","N/A",0,"2,000","N/A",144,896,"N/A","N/A",3,3.9,"7,530","N/A","N/A","Online_megastore","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Online_megastore"
4.,"SONORO KATE 3-in-1 Portable Car Vacuum Cleaner with Blower – USB Rechargeable Cordless Handheld Mini Cleaner, Strong Suction, Washable HEPA Filter – Wireless Vacuum for Car, Home & Travel, Black","B0GMY1CL1J","https://www.amazon.in/dp/B0GMY1CL1J?psc=1","https://m.media-amazon.com/images/I/51odMu3AqhL._SX425_.jpg","SONORO KATE",299,"N/A",0,"N/A","N/A",194,"1,719","N/A","N/A",1,5,3,"N/A","N/A","RAMDEV_SALES","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RAMDEV_SALES"
5.,"Gesto 3-in-1 Portable Car Vacuum Cleaner, Air Duster & Inflator | 70W High Power, 12000Pa Brushless Motor, 4000mAh Type-C Rechargeable Cordless Handheld Vacuum with Multi Nozzle for Car, Office, Home","B0FRNBPVHL","https://www.amazon.in/dp/B0FRNBPVHL?psc=1","https://m.media-amazon.com/images/I/71RMXfWL20L._SY450_.jpg","Gesto","1,699","N/A",0,900,"N/A",199,"1,848","N/A","N/A",1,4,189,"N/A","N/A","Gesto®","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Gesto®"
6.,"Portronics MopCop 4, 2-in-1 Vacuum Cleaner & Blower, Cordless & Corded, 18, 000 Pa Suction, Washable HEPA Filter, One-Press Dust Release, LED Display, Built-in Flashlight, Multi-Nozzle, Car & Home Use","B0DXBRXCRY","https://www.amazon.in/dp/B0DXBRXCRY?psc=1","https://m.media-amazon.com/images/I/6145wZlzY7L._SX425_.jpg","Portronics","2,255","N/A",0,"1,000","N/A",200,"1,925","N/A","N/A",3,4,393,"N/A","N/A","ETrade Online","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
7.,"KENT Duster Vacuum Cleaner 600 W with HEPA Filter and Cyclone 5 Technology | Bagless Design | High Suction Power >16 Kpa | Ideal for Curtain, Carpet, Sofa and Car | Purple & Black","B0DF2ZGPRP","https://www.amazon.in/dp/B0DF2ZGPRP?psc=1","https://m.media-amazon.com/images/I/61gwoQa9UJL._SX425_.jpg","KENT","1,849","N/A",0,600,"N/A",179,695,"N/A","N/A",1,4,"4,488","N/A","N/A","KENT RO SYSTEMS LTD","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","KENT RO SYSTEMS LTD"
8.,"Eureka Forbes Compact 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories, Compact, 1 Year Warranty, Light Weight & Easy to use (Red & Black)","B08H29H34F","https://www.amazon.in/dp/B08H29H34F?psc=1","https://m.media-amazon.com/images/I/51Ei5X9+BBL._SX466_.jpg","Eureka Forbes","3,099","N/A",0,900,"N/A",182,"2,604","N/A","N/A",3,4.1,"6,331","N/A","N/A","RetailEZ Pvt Ltd","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RetailEZ Pvt Ltd"
9.,"Vacuum Cleaner for Home Use Wet and Dry | Car Vacuum Cleaner 2 in 1 with 6 Attachments & Blower | Cordless Vacuum Cleaner for Home/Office/Car/Keyboard/Travel/Sofa/Office (RichGrey)","B0GGHMYRRV","https://www.amazon.in/dp/B0GGHMYRRV?psc=1","https://m.media-amazon.com/images/I/61MYb26Ym6L._SY450_.jpg","SUPERSTUD",949,"N/A",0,500,"N/A",180,"2,810","N/A","N/A",1,4.4,70,"N/A","N/A","AENTERPRISE","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","AENTERPRISE"
10.,"Eureka Forbes Atom 12, 000 Pa Powerful Suction Power, 2-in-1, Handheld & Stick Functions, Blower Function, Can be Used as Inflator for Toys; for Home Use, with Washable Filter","B0BJC87G84","https://www.amazon.in/dp/B0BJC87G84?psc=1","https://m.media-amazon.com/images/I/71wMCLV45WL._SX425_.jpg","Eureka Forbes","1,799","N/A",0,400,"N/A",175,"4,435","N/A","N/A",3,3.6,"1,476","N/A","N/A","RetailEZ Pvt Ltd","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RetailEZ Pvt Ltd"
11.,"2-in-1 Cordless Car Vacuum Cleaner with Strong Suction & Blower | Portable Handheld Vacuum Cleaner for Car Use & Home | Mini Small VacuumCleaner for Dust, Sofa, Bed & Tight Gaps","B0FTML6N54","https://www.amazon.in/dp/B0FTML6N54?psc=1","https://m.media-amazon.com/images/I/6130zYxVzSL._SY355_.jpg","xdotoar",589,"N/A",0,50,"N/A",177,"5,892","N/A","N/A",1,4,"2,381","N/A","N/A","VIPIN BUNG","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","VIPIN BUNG"
12.,"Xech Vacuum Cleaner for Home and Car with Blower & Duster Multiple Attachments Mini Handheld Rechargeable Cordless Wireless Vacuums 9000pa 130W 150ml (V-Gun PRO)","B0D6N2Y3DQ","https://www.amazon.in/dp/B0D6N2Y3DQ?psc=1","https://m.media-amazon.com/images/I/51UrlEo368L._SX569_.jpg","Xech","1,485","N/A",0,300,"N/A",161,"6,049","N/A","N/A",1,3.9,916,"N/A","N/A","XECH TECHNOLOGIES PVT LTD","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","XECH TECHNOLOGIES PVT LTD"
13.,"AGARO Supreme Cordless Stick Vacuum Cleaner, for Home Use, 2in1 Handheld & Stick, 400W Brushless Motor, 25 kPa Suction Power, 3 Adjustable Suction Modes, Adjustable Head, Bagless Dry Vacuuming, Red","B0BCGCPL8Z","https://www.amazon.in/dp/B0BCGCPL8Z?psc=1","https://m.media-amazon.com/images/I/61ZQL3d9ipL._SX679_.jpg","AGARO","13,420","N/A",0,200,"N/A",197,"7,007","N/A","N/A",3,4.2,"2,221","N/A","N/A","RetailEZ Pvt Ltd","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RetailEZ Pvt Ltd"
14.,"INALSA Vacuum Cleaner for Home Use|700W Motor & 14Kpa Suction|Hepa Filter for Deep Cleaning| 2-in-1 Handheld & Stick Vacuum Cleaner| Floor Cleaner Machine Clean Under Bed, Sofa & Pet Hairs (Ozoy Plus)","B0C5DW4D3G","https://www.amazon.in/dp/B0C5DW4D3G?psc=1","https://m.media-amazon.com/images/I/51vwvqiWqhL._SX569_.jpg","Inalsa","1,995","N/A",0,"N/A","N/A",200,"8,714","N/A","N/A",2,3.9,"2,199","N/A","N/A","RetailEZ Pvt Ltd","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RetailEZ Pvt Ltd"
15.,"UN1QUE 2 in 1 Handheld & Stick Vacuum Cleaner for Home, 500W Handheld Vacuum with 15000PA Suction, 0.8L Washable HEPA Filter, Adjustable Head, Bagless Dry Vacumming, Deep Clean for Hard Floor, Carpet","B0CLZHQQLD","https://www.amazon.in/dp/B0CLZHQQLD?psc=1","https://m.media-amazon.com/images/I/61yelu8t4FL._SX569_.jpg","UN1QUE","2,295","N/A",0,200,"N/A",199,"8,720","N/A","N/A",2,4.3,666,"N/A","N/A","RetailEZ Pvt Ltd","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RetailEZ Pvt Ltd"
16.,"Brago TurboVac Vacuum Cleaner for Car & Home | 18000Pa Powerful Suction | 4-in-1 Cordless Portable Handheld Vacuum & Air Blower | 9600mAh Battery (35 Mins Runtime) | 3 Speed BLDC Motor","B0FZCKZ4RD","https://www.amazon.in/dp/B0FZCKZ4RD?psc=1","https://m.media-amazon.com/images/I/71T5XO3EtBL._SY450_.jpg","Brago","3,497","N/A",0,200,"N/A",184,"10,923","N/A","N/A",1,4.2,55,"N/A","N/A","Tranquil INDIA","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Tranquil INDIA"
17.,"Dyson V8 Absolute Cordless Vacuum Cleaner|Powerful and Versatile|2 Year Warranty incl Accidental Damage Protection|Bagless Filtration|115 Airwatts, 0.54L bin, 40 mins runtime","B0CGWXLZDC","https://www.amazon.in/dp/B0CGWXLZDC?psc=1","https://m.media-amazon.com/images/I/410Uiqgx4-L._SY879_.jpg","Dyson","29,900","N/A",0,100,"N/A",174,"13,372","N/A","N/A",2,4.4,"1,901","N/A","N/A","CloudNine India","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","CloudNine India"
18.,"Powerful 3-in-1 Vacuum Cleaner for Car & Home – Compact, Cordless, Wet & Dry, Blower Function, Mini & Portable for Sofa, Dust, and Deep Cleaning (Vaccum Cleaner)","B0F9X4C6HS","https://www.amazon.in/dp/B0F9X4C6HS?psc=1","https://m.media-amazon.com/images/I/51svtFFrmvL._SX569_.jpg","TECH LOGO ELECTRONICS",299,"N/A",0,100,"N/A",161,"13,752","N/A","N/A",1,2.7,526,"N/A","N/A","TECH LOGO","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","TECH LOGO"
19.,"Portronics Mopcop Rechargeable Handheld Vacuum Cleaner for Home & Car, Washable HEPA Filter, Multi-Function Nozzles, Deep Cleaning, Cordless, Dry Vacuum, for Home Appliances (Black)","B0DB5RWXRC","https://www.amazon.in/dp/B0DB5RWXRC?psc=1","https://m.media-amazon.com/images/I/61xUE2yIqmL._SY355_.jpg","Portronics","1,299","N/A",0,100,"N/A",181,"13,852","N/A","N/A",3,3.8,549,"N/A","N/A","ETrade Online","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
20.,"NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01","B0CYSLCRQS","https://www.amazon.in/dp/B0CYSLCRQS?psc=1","https://m.media-amazon.com/images/I/81ByWxnoqgL._SX522_.jpg","nexlev","2,899","N/A",0,100,"N/A",191,"10,001","N/A","N/A",1,3.8,588,"N/A","N/A","Nexlev® by Cambium","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Nexlev® by Cambium"
21.,"WOSCHER AirVac Pro+ 3in1 USB Rechargeable Car Vacuum Cleaner Cordless, Tyre Inflator, 150 PSI Digital Air Pump for Car Tyre|120 Watt Car Vacuum Cleaner High Power 6000PA |LED Light| Auto Shut Off","B0DJFKJJMB","https://www.amazon.in/dp/B0DJFKJJMB?psc=1","https://m.media-amazon.com/images/I/81wKVtPeDsL._SX355_.jpg","WOSCHER","3,299",498,0,100,"1,404,909.72",195,"1,900","N/A","N/A",2,3.9,"2,422",9,28,"ETrade Online","Car & Motorbike","Standard Size","FBA","41.79 x 14.50 x 17.00 cm",1.68,"N/A","Oct 3, 2024",,"No",16,"ETrade Online"
22.,"Woscherr AirVac Pro Car Vacuum Cleaner 2in1 & Tyre Inflator for Car and Bike 150 PSI |120 Watt Car Vaccine Cleaner High Power 5500PA Handheld|LED Light| Auto Shut Off| Wet/Dry Use","B0CCVD4V5M","https://www.amazon.in/dp/B0CCVD4V5M?psc=1","https://m.media-amazon.com/images/I/71dL92HQoVL._SX425_.jpg","WOSCHER","2,545",224,0,100,"540,631.69",179,"2,208","N/A",525.49,2,3.9,661,9,12,"ETrade Online","Car & Motorbike","Standard Size","FBA","41.70 x 14.10 x 17.00 cm",1.6,"N/A","Jul 26, 2023",,"No",31,"ETrade Online"
23.,"Aluan Portable Handheld Vacuum Cleaner for Car, Sofa & Bed – 15000Pa Strong Suction, Wireless Cordless 2 in 1 Blower & Vacuum, Easy Cleaning for Home, Office, Sofa, Mattress, Keyboard & Travel Use","B0FF4S5RXH","https://www.amazon.in/dp/B0FF4S5RXH?psc=1","https://m.media-amazon.com/images/I/619zjmkEtCL._SX355_.jpg","Aluan","1,799","N/A",0,100,"N/A",196,"18,632","N/A","N/A",1,3.9,130,"N/A","N/A","BHOLA SINGH STORE","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","BHOLA SINGH STORE"
24.,"WELTHERM Wireless Vacuum Cleaner and UV Mite Cleaner- Vacuum Cleaner for Carpet, Floor, Sofa, Bed Mattress|Strong Suction and Low Noise| Suitable for Pillows, Plush Toys, Bed, Quilt, Sofa X52","B0CRLVHXWD","https://www.amazon.in/dp/B0CRLVHXWD?psc=1","https://m.media-amazon.com/images/I/61+FmKiFNfL._SX466_.jpg","WELTHERM","2,547","N/A",0,50,"N/A",191,"22,728","N/A","N/A",1,3.8,167,"N/A","N/A","WELTHERM HOME APPLIANCES","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","WELTHERM HOME APPLIANCES"
25.,"AGARO Crown Mini Desk Vacuum Cleaner, Battery Operated, Use Upto 2.5 Hours, Mini Cordless Sweeper for Cleaning Desktop, Pantry, Paper Shavings, Crumbs, Keyboard Dust, Nails & Pet Hair, White","B0D35GL7BT","https://www.amazon.in/dp/B0D35GL7BT?psc=1","https://m.media-amazon.com/images/I/61RsjTkixfL._SX569_.jpg","AGARO","1,049","N/A",0,40,"N/A",190,"23,735","N/A","N/A",2,3.8,68,"N/A","N/A","AUTHORISED SELLER","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","AUTHORISED SELLER"
26.,"BLACK+DECKER PV1820LF-B1 18V 2.0Ah Cordless Handheld Vacuum Cleaner with 440 ml Bowl Capacity, Patented Nozzle Design Pivots Upto 200 Degrees, Folds in Half for Compact Charging & Storage","B072C2G4QL","https://www.amazon.in/dp/B072C2G4QL?psc=1","https://m.media-amazon.com/images/I/61W+PhN4AWL._SX569_.jpg","BLACK+DECKER","5,099","N/A",0,100,"N/A",187,"25,628","N/A","N/A",1,4.2,"29,260","N/A","N/A","RetailEZ Pvt Ltd","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RetailEZ Pvt Ltd"
27.,"Tineco S5 Combo Cordless Wet & Dry Vacuum Cleaner, Converts to Handvac, Lightweight & Self-Propelled, Hands-Free Self-Cleaning, iLoop Smart Sensor, Tough Stain Removal, Auto Floor Washer","B0B8SHRZ4C","https://www.amazon.in/dp/B0B8SHRZ4C?psc=1","https://m.media-amazon.com/images/I/71UCOGhhZKL._SY355_.jpg","Tineco","26,999","N/A",0,50,"N/A",186,"15,758","N/A","N/A",1,4.5,"13,094","N/A","N/A","Frootle India Pvt Ltd (FIPL)","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Frootle India Pvt Ltd (FIPL)"
28.,"Eliane Handheld Car Vacuum Cleaner 16000PA, Cordless Portable 2-in-1 Air Duster and Vacuum with LED Light- 120W High Power Mini Vacuum, Multi-Nozzle Cleaner for Car, Home, Pet Hair & Office (Blue)","B0G3V7TZT1","https://www.amazon.in/dp/B0G3V7TZT1?psc=1","https://m.media-amazon.com/images/I/61tlbEcmzVL._SX466_.jpg","Eliane","1,899","N/A",0,50,"N/A",196,"27,379","N/A","N/A",1,4.5,13,"N/A","N/A","ETrade Online","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","ETrade Online"
29.,"Eureka Forbes Sure from Forbes Easy Clean NXT Handheld Vacuum Cleaner|800 Watts Powerful|Suction & Blower Function|Multiple Accessories (Red)","B01JM0XW1W","https://www.amazon.in/dp/B01JM0XW1W?psc=1","https://m.media-amazon.com/images/I/6117AJ-j1qL._SX425_.jpg","Eureka Forbes","N/A","N/A",0,"N/A","N/A",141,"28,369","N/A","N/A",1,3.9,"4,987","N/A","N/A",,"Home & Kitchen","N/A","N/A","N/A","N/A","N/A","N/A",,"No","N/A",
30.,"amazon basics Portable Handheld Car Vacuum Cleaner with 3000Pa Powerful Suction, 4.5 M Cord, Reusable Triple Hepa Filter for Deep Cleaning(Wet and Dry), Black, 350 Milliliters","B0B5TRMBVQ","https://www.amazon.in/dp/B0B5TRMBVQ?psc=1","https://m.media-amazon.com/images/I/61wt7lqoepL._SY450_.jpg","amazon basics",799,51,0,20,"47,334.07",175,"3,667","N/A",280.75,1,3.6,337,7,2,"ETrade Online","Car & Motorbike","Standard Size","FBA","39.79 x 11.50 x 12.70 cm",0.71,"N/A","Dec 1, 2022",,"No",38,"ETrade Online"
31.,"Car Vacuum Cleaner, 15000Pa Handheld Cordless Rechargeable Wet & Dry Vacuum, 120W High Power for Car, Pet, Home, Office Cleaning, Washable HEPA Filter, Multi-Nozzles","B0G429F8SH","https://www.amazon.in/dp/B0G429F8SH?psc=1","https://m.media-amazon.com/images/I/815WMDDd8vL._SY450_.jpg","IHE",749,"N/A",0,"N/A","N/A",165,"29,409","N/A","N/A",2,4.6,191,"N/A","N/A","RADHE._.ENTERPRISE","Home & Kitchen","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","RADHE._.ENTERPRISE"
