"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
31.,"TECHBLAZE Ultra-Sensitivity Recording Microphone Set, Studio Mic Kit W/Adjustable Mic+ Boom Scissor Arm Stand+ Shock Mount+ Pop Filter XRL to 3.5 MM + 3.5 MM Audio, Auxiliary","B07QD5N3BB","https://www.amazon.in/dp/B07QD5N3BB?psc=1","https://m.media-amazon.com/images/I/71rOFG+2xKL._SX569_.jpg","TECHBLAZE","1,672",71,0,20,"105,830.39",174,669,"N/A",447.13,1,3.7,320,8,3,"Tech Blaze By MockingBird","Musical Instruments","Standard Size","FBA","43.20 x 7.00 x 22.60 cm",1.18,"N/A","Apr 4, 2019",,"No",82,"Tech Blaze By MockingBird"
32.,"BOYA by-M1 PRO II Omnidirectional Lavalier Condenser Microphone with 20ft Cable, Noise Cancellation, Clip-On Mic for Smartphone, DSLR, PC, Camera, Vlogging, Interview, Microphone for Youtuber (Black)","B0FR8DDJ3V","https://www.amazon.in/dp/B0FR8DDJ3V?psc=1","https://m.media-amazon.com/images/I/716YrzrElHL._SX466_.jpg","BOYA","1,799",59,0,30,"83,743.07",199,684,"N/A",390.45,1,3.8,952,9,6,"Boya India","Musical Instruments","Standard Size","FBA","13.40 x 3.60 x 9.10 cm",0.06,"N/A","Sep 16, 2025",,"No",5,"Boya India"
33.,"FDUCE Condenser USB Microphone PC Metal Microphone Kit with Adjustable Cantilever Stand Shock Mount Desktop Stand for Instrument Dubbing, Recording, Podcasting, YouTube Vocals, Game Streaming (MC88)","B0FNRGQ5BK","https://www.amazon.in/dp/B0FNRGQ5BK?psc=1","https://m.media-amazon.com/images/I/61lPFqXVbXL._SY355_.jpg","FDUCE","2,499",77,0,30,"158,889",198,725,"N/A",554.47,1,4.1,"2,766",8,39,"FDUCE IN","Musical Instruments","Standard Size","FBA","42.50 x 8.30 x 22.10 cm",1.43,"N/A","Oct 15, 2025",,"No",4,"FDUCE IN"
34.,"Cezo BM 800 Condenser Microphone Kit Set with V8 Sound Card, Boom Arm Stand, Pop Shield Recording Studio Equipment Full Set with 3.5mm Mic for Smartphones Live Streaming Youtubers - Black","B09ZV35B24","https://www.amazon.in/dp/B09ZV35B24?psc=1","https://m.media-amazon.com/images/I/61CbGaRG1lL._SX425_.jpg","CEZO","2,999",61,0,30,"184,151.14",187,820,"N/A",822.11,1,3.8,991,10,8,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","75.00 x 14.60 x 32.20 cm",5,"N/A","May 9, 2022",,"No",45,"Cocoblu Retail"
35.,"DJI Mic Series Mobile Receiver","B0FQJKRR6H","https://www.amazon.in/dp/B0FQJKRR6H?psc=1","https://m.media-amazon.com/images/I/61aoM-7uS5L._SY355_.jpg","DJI","3,720",47,0,40,"188,299.31",30,823,"N/A","N/A",2,4.6,141,5,37,"CareFlection•IN","Musical Instruments","Standard Size","FBA","9.00 x 1.00 x 7.00 cm",0.01,"N/A","Nov 6, 2025",,"No",3,"CareFlection•IN"
36.,"DEVICE OF URBAN INFOTECH BM 800 condenser microphone for podcast/studio recording condenser microphone set with shock mount, XLR Cable & Windscreen For Mic for Vloging, Gaming, YouTube (BM800)","B08P25R3TH","https://www.amazon.in/dp/B08P25R3TH?psc=1","https://m.media-amazon.com/images/I/61EHv6GweLL._SY355_.jpg","DEVICE OF URBAN INFOTECH",939,53,0,10,"55,754.9",192,833,"N/A",188.39,1,3.8,75,9,2,"URBAN INFOTECH","Musical Instruments","Standard Size","FBA","22.80 x 5.40 x 12.20 cm",0.41,"N/A","Nov 23, 2020",,"No",63,"URBAN INFOTECH"
37.,"MAONO AU-PM360TR Condenser Microphone for Youtubers, Vlogging, Singing, Podcasting, with Tripod Stand and Mic Gain","B09LCL456X","https://www.amazon.in/dp/B09LCL456X?psc=1","https://m.media-amazon.com/images/I/51jDu-gKWuL._SY355_.jpg","MAONO","1,864",63,0,30,"118,126.76",114,866,"N/A","N/A",1,3.7,245,7,0,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","24.50 x 6.60 x 13.60 cm",0.48,"N/A","Nov 9, 2021",,"No",51,"Cocoblu Retail"
38.,"RODZ Reporter/Journalist/Interview/News/Youtubers/Reporting/Media/Tv Microphone/News/Mic for Mobile with Station Logo","B0BRS7MSHC","https://www.amazon.in/dp/B0BRS7MSHC?psc=1","https://m.media-amazon.com/images/I/41NfyXhlJNL._SY741_.jpg","RODZ",740,46,0,30,"34,192.58",117,875,"N/A",199.07,1,3.3,75,4,0,"GOHO - RODZ - CAIRO - LUYAO","Musical Instruments","Standard Size","FBA","39.70 x 9.30 x 9.80 cm",0.31,"N/A","Apr 8, 2021",,"No",58,"GOHO - RODZ - CAIRO - LUYAO"
39.,"Xtreme Acoustics C-01 (Black) Professional Studio Condenser Microphone with Flight Case, Shock Mount and 2m XLR Cable (FREE ONLINE LEARNING COURSE INCL.)","B08S3NGQZM","https://www.amazon.in/dp/B08S3NGQZM?psc=1","https://m.media-amazon.com/images/I/61eTesIZd7L._SX522_.jpg","Xtreme Acoustics","3,899",4,0,"N/A","15,596",153,888,"N/A",736.19,1,4.2,86,8,1,"NoteKart","Musical Instruments","Standard Size","FBA","23.00 x 18.80 x 19.90 cm",1.51,"N/A","Jan 22, 2021",,"No",61,"NoteKart"
40.,"CEZO Professional Condenser Microphone with X3 Sound Card | Condeser Mic Set with Compact Microphone Pop Shield |Live Sound Card| Boom Arm Stand| Shock Mount for Recording Podcasting & Live Streaming","B0DSFWYQZW","https://www.amazon.in/dp/B0DSFWYQZW?psc=1","https://m.media-amazon.com/images/I/81pxMUqi+bL._SY450_.jpg","CEZO","5,499",99,0,30,"558,316.37",199,905,"N/A",948.59,1,4.4,94,9,7,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","47.29 x 8.40 x 31.00 cm",2.03,"N/A","Jan 7, 2025",,"No",13,"Cocoblu Retail"
