"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
1.,"Zebronics Zeb-Pluto 2.0 Multimedia Speaker with Aux Connectivity, USB Powered and Volume Control","B07ZZCBQZD","https://www.amazon.in/dp/B07ZZCBQZD?psc=1","https://m.media-amazon.com/images/I/618XkcqU-hL._SY450_.jpg","ZEBRONICS",279,"N/A",0,"2,000","N/A",96,133,"N/A","N/A",3,4,"4,986","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
2.,"ZEBRONICS Fame, 2.0 USB Computer Speakers, 5 Watts, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop","B07L3NDN24","https://www.amazon.in/dp/B07L3NDN24?psc=1","https://m.media-amazon.com/images/I/81SHKIaQDXL._SX679_.jpg","ZEBRONICS",449,"N/A",0,"1,000","N/A",113,288,"N/A","N/A",3,4,"12,719","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
3.,"ZEBRONICS Igloo 1, 2.0 USB Computer Speakers, 8 Watts, Multicolor LED, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop, Black","B0DB29X1YX","https://www.amazon.in/dp/B0DB29X1YX?psc=1","https://m.media-amazon.com/images/I/71gqSJ1uGIL._SY450_.jpg","ZEBRONICS",499,"N/A",0,500,"N/A",139,316,"N/A","N/A",2,4,"2,164","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
4.,"Honeywell Moxie V500 10W Portable USB Wired Soundbar, Speaker for PC, Desktop and Laptop with Volume Control and 3.5 mm AUX, 2.0 Channel, 52mmX2 Drivers, Plug &Play, 2 Yrs Maufacuturer Warranty","B0BNJH8DJP","https://www.amazon.in/dp/B0BNJH8DJP?psc=1","https://m.media-amazon.com/images/I/51SgPN-aNLL._SX569_.jpg","Honeywell",869,"N/A",0,"N/A","N/A",193,874,"N/A","N/A",3,4,"3,816","N/A","N/A","Clicktech Retail Private Ltd","Electronics","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
5.,"Zebronics Zeb-Warrior 2.0 Multimedia Speaker With Aux Connectivity, USB Powered And Volume Control","B07ZZBYWKF","https://www.amazon.in/dp/B07ZZBYWKF?psc=1","https://m.media-amazon.com/images/I/71kIRMs8nQL._SY450_.jpg","ZEBRONICS",699,"N/A",0,500,"N/A",98,453,"N/A","N/A",2,4,"24,362","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
6.,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop","B08SBH499M","https://www.amazon.in/dp/B08SBH499M?psc=1","https://m.media-amazon.com/images/I/71YE6C0dtZL._SY355_.jpg","ZEBRONICS",599,"N/A",0,400,"N/A",141,789,"N/A","N/A",3,4,"7,254","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
7.,"Ant Esports GS170 Gaming Speaker for PC, Stereo 2.0 USB Powered Desktop Speaker with 3.5 mm Aux-in, in-line Volume Control, RGB LED Lights Mini Multimedia Speakers for PC, Laptop, Tablet, Cellphone","B0C4B6DT63","https://www.amazon.in/dp/B0C4B6DT63?psc=1","https://m.media-amazon.com/images/I/611hOaZ2MVL._SX466_.jpg","Ant Esports",369,"N/A",0,500,"N/A",197,809,"N/A","N/A",1,4.1,"2,584","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
8.,"ZEBRONICS Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights","B08K9PX15C","https://www.amazon.in/dp/B08K9PX15C?psc=1","https://m.media-amazon.com/images/I/617htsxA7DL._SY450_.jpg","ZEBRONICS",699,"N/A",0,500,"N/A",75,916,"N/A","N/A",3,4,"10,654","N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
9.,"FRONTECH 2.0 Multimedia Speakers with USB Power, AUX Connectivity & Volume Control (SPK-0002BLK)","B0CCVZWRD3","https://www.amazon.in/dp/B0CCVZWRD3?psc=1","https://m.media-amazon.com/images/I/71XrqOOr0tL._SY450_.jpg","FRONTECH",299,"N/A",0,400,"N/A",96,"1,030","N/A","N/A",3,3.5,708,"N/A","N/A","Clicktech Retail Private Ltd","Computers & Accessories","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
10.,"Intex IT-120 2.0 Channel Desktop Speaker with 10W Powerful Sound, USB Powered, 3.5mm Jack, in-Line Volume Control, Loud & Compact Design, Portable for Laptop, Computer, Mobile – Grey","B0DTRRS558","https://www.amazon.in/dp/B0DTRRS558?psc=1","https://m.media-amazon.com/images/I/71XFBTRMEQL._SX466_.jpg","Intex",599,"N/A",0,"N/A","N/A",182,"3,047","N/A","N/A",3,3.9,199,"N/A","N/A","Clicktech Retail Private Ltd","Electronics","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
